original (cond)	sample (pos)	generated (neg)	BLEU	METEOR
do you think that the demonetization in india will be successful and all black money will be busted ?	do you think demonetization will lead to end of black money in india ?		0	0
can india host the summer olympics ?	when will india host olympics ?		0	0
what should i do about my mother-in-law 's medical issues interfering in my marriage ?	my mother in law 's medical issues are destroying my marriage ?		0	0
what are the craziest facts about microsoft ?	what are some interesting facts about google ?	what are some some some ?	0.37001517758895625	0.14927176938197673
how can i slowly lose weight ?	what would be a realistic plan to lose weight ?		0	0
how am i supposed to get back into my facebook if i forgot my email & password ? i just want it deleted ?	how can i deactivate a facebook account if i forgot the email address and the password ?		0	0
what does systems folder applications folder contain and what are they used for ?	what does systems folder applications folder contain ?	what ?	1.5744053386817157e-09	0.04624277456647399
how can i become a millionaire before the age of 30 ?	how have people become millionaires before 25 ?	's	2.883623964058067e-14	0.0
how can i hack my friend 's facebook account ?	how can we hack fb ?		0	0
what is the best date to register on online dating ?	which is the best online dating site to use ?		0	0
what are your new year resolutions for 2017 ?	what is your new year ’ s resolution ( s ) for 2017 ?		0	0
how can i gain weight but also eat healthy ?	how do i gain weight fast but still be healthy ?		0	0
how do i prepare for gate ee ?	how do i prepare for the gate ee ?		0	0
what is the most embarrassing moment in front of your crush ?	what is the embrassing moment in front of your crush ?		0	0
what are the best neighborhoods in chicago ?	what are the best neighborhoods in chicago ? why ?		0	0
what are some interesting facts about an astronaut ?	what are some interesting facts about astronauts ?		0	0
which exercises can i do at home to reduce belly fat ?	what exercise we can do to reduce belly fat at home ?		0	0
does the quran , surah 23:5-6 allow the female captives to be raped ?	does the quran , surah 23:5-6 prove that allah allow the female captives to be raped ?		0	0
what is the helpline number of zoho customer care ?	what is the phone number for zoho customer help ?		0	0
why are muslims in india not supporting uniform civil code ?	how do indian muslims react about an uniform civil code ?	what of	7.855246774549972e-18	0.0
what are the best steps to reduce npa ?	what would you do to recover npa ?		0	0
are all quorans introverts ?	are most quorans introverts ?		0	0
what are some of the best websites to download movies ?	what is the best site to download films ?		0	0
is it possible to time travel to past ?	is time travel possible ? if yes how		0	0
what 's your favorite song now ?	what 's your current favorite song ?		0	0
how did donald trump win ?	how did donald trump win the presidential election ?	why ?	3.026188926929806e-09	0.028169014084507046
which is the best food for kids ?	which food is good for kids ?		0	0
which martial arts is good for beginners ?	what is the best martial arts to begin studying ?		0	0
what is your most happiest moment in life ?	what were the most happiest moments in your life ?		0	0
what should i do to improve my english ?	how can i continue to improve my english ?		0	0
where are the majority of quora users from ?	where do the people on quora come from ? are quora 's users mostly from india ?		0	0
what do i do when i ca n't control my anger ?	what is the best way to control your anger ?		0	0
which are all the police forces of india ?	can you name all the different departments in police force in india ?		0	0
should you tell someone you like you were a prostitute ? what is a bad reaction ?	should you tell someone you like you were a prostitute ? how should they react ?		0	0
how do i extract article from webpages ?	how do i to extract articles from webpages ?	are	2.883623964058067e-14	0.045714285714285714
what are some non-intense exercises that can burn a lot of calories ?	what are some easiest exercises to burn calories fast ?		0	0
what shiuld i do to become an astronaut ?	what does it actually take to become an astronaut ?	what are some ?	3.6987610208233575e-09	0.1132111152443129
where can we find the best ifb service center in hyderabad ?	how can we find the best ifb service center in hyderabad ?		0	0
how can i find best hotels in hotels in jhunjhunu city ?	how can i find best hotels in jhunjhunu city ?		0	0
what kind of things do germans proud of ?	what can german people be proud of ?	what	9.118819641867017e-07	0.03864734299516908
why is that actors give a suprising speeches in award shows , when they are already informed they will get an award ?	why is that actors give a suprising speech in award shows , when they are already informed they will get an award ?	period ?	6.157337252804805e-13	0.010296010296010296
what castes comes under obc ? who has highest reservations in obc ?	who comes under obc category ?		0	0
what is the difference between java and .net ?	what is difference b/w java and dot net ?		0	0
what is the right time to do a pregnancy test , and why ?	what is the right time to do a pregnancy test ?		0	0
what are the things that we as indians are collectively doing wrong ?	what are the things does indians collectively doing wrong ?		0	0
